,OPEID,INSTNM,CITY,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,region,ADM_RATE,UGDS,CURROPER,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,C150_4,C150_L4,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,COMP_ORIG_YR4_RT,WDRAW_ORIG_YR4_RT,ENRL_ORIG_YR4_RT,DEBT_MDN,Year,NetPrice,Cost
112,00992300,Ivy Tech Community College-Southeast,Madison,1,2,2,1,3.0,,2650.0,False,9668.0,,14189.0,,2132.0,3287.0,4547.0,0.2514,,0.1225,,0.605,,0.4681,0.3882,,0.11620294599,0.301145662848,0.037643207856,8500.0,2010,9668.0,14189.0
113,03009700,Harrison College-Muncie,Muncie,2,2,3,3,3.0,0.7761,268.0,False,,16451.0,20786.0,,11772.0,3569.0,3672.0,0.375,0.3562,,0.625,,0.5,,0.7993,,0.296,0.416,,11870.5,2010,16451.0,20786.0
114,02302700,J Everett Light Career Center,Indianapolis,1,1,1,1,3.0,1.0,42.0,False,12281.0,,14200.0,,5920.0,4042.0,,,,0.7097,,0.4286,,,1.0,,0.35,0.125,0.0,10645.0,2010,12281.0,14200.0
115,00512730,Brown Mackie College-Merrillville,Merrillville,7,1,3,3,3.0,,749.0,False,,18476.0,22708.0,,9027.0,2069.0,4748.0,0.431,0.2736,,,,,,0.8472,,0.402508090615,0.293284789644,,9819.0,2010,18476.0,22708.0
116,00512731,Brown Mackie College-Michigan City,Michigan City,7,2,3,3,3.0,,511.0,False,,19410.0,22881.0,,7343.0,1688.0,3576.0,0.2353,0.4068,,0.3333,,,,0.9046,,0.402508090615,0.293284789644,,9819.0,2010,19410.0,22881.0
117,02345200,Empire Beauty School-Indianapolis,Indianapolis,2,1,1,3,3.0,,184.0,False,,,,36136.0,7493.0,6209.0,,,,0.802,,0.66,,0.4762,0.9294,,0.674157303371,0.112359550562,0.0,9500.0,2010,,36136.0
118,00458300,Brown Mackie College-South Bend,South Bend,5,2,3,3,3.0,,1194.0,False,,18187.0,22223.0,,8306.0,1595.0,4209.0,0.3103,0.2062,,,,,,0.8836,,0.487684729064,0.260380014075,0.0,10645.0,2010,18187.0,22223.0
119,00977700,Kaplan College-Indianapolis,Indianapolis,2,1,2,3,3.0,,635.0,False,,,,27200.0,10898.0,2816.0,4591.0,0.6667,,0.4466,,0.5561,,,0.6137,,0.631834750911,0.1652490887,,9027.0,2010,,27200.0
120,02201802,Kaplan College-Hammond,Hammond,3,1,2,3,3.0,,687.0,False,,,,26921.0,8231.0,1857.0,3702.0,0.2414,,0.4568,,0.3333,,0.4412,0.7376,,0.475581395349,0.263953488372,,9365.0,2010,,26921.0
121,00765600,American College of Hairstyling-Cedar Rapids,Cedar Rapids,1,1,1,3,4.0,,18.0,False,,,,27111.0,9930.0,15132.0,,,,0.7917,,0.8,,,0.9048,,,,0.0,,2010,,27111.0
122,00868200,Academy of Hair Design Inc,Salina,1,1,1,3,4.0,,75.0,False,,,,25108.0,4119.0,1634.0,,,,0.439,,0.6176,,,0.8713,,0.52380952381,,0.0,9500.0,2010,,25108.0
123,02303500,AIB International,Manhattan,1,1,1,2,4.0,,31.0,False,,,,15280.0,39908.0,14767.0,,,,0.4366,,,,,0.0676,,0.0,0.0,0.0,,2010,,15280.0
124,02196400,Cutting Edge Hairstyling Academy,Kansas City,1,1,1,3,4.0,,121.0,False,,,,17740.0,5242.0,2165.0,,,,0.5588,,0.5278,,0.6806,0.7667,,0.531746031746,0.246031746032,0.0,6076.5,2010,,17740.0
125,03516500,Ezell's Cosmetology School,Murray,1,1,1,3,5.0,,47.0,False,,,,20692.0,3499.0,882.0,,,,0.6087,,0.5217,,,0.6056,,0.454545454545,,0.0,6000.0,2010,,20692.0
126,02576200,Mid-Continent University,Mayfield,1,3,3,2,5.0,0.8378,2146.0,False,,29258.0,33294.0,,8826.0,2697.0,3796.0,0.2628,0.4074,,0.657,,0.2353,,0.2759,,0.412353923205,0.213689482471,0.090150250417,10615.0,2010,29258.0,33294.0
127,03103500,Mr Jim's College of Cosmetology,Owensboro,1,1,1,3,5.0,,40.0,False,,,,33489.0,1602.0,475.0,,,,0.9091,,0.6452,,,0.4103,,,,0.0,,2010,,33489.0
128,02616204,Brown Mackie College-Louisville,Louisville,4,2,2,3,5.0,,2080.0,False,,17319.0,21983.0,,7497.0,1762.0,4802.0,0.2815,0.25,,,,,,0.902,,0.237623762376,0.25302530253,0.0,9500.0,2010,17319.0,21983.0
129,01296800,Empire Beauty School-Chenoweth,Louisville,1,1,1,3,5.0,,129.0,False,,,,37396.0,6457.0,6177.0,,,,0.5,,0.5909,,0.6,0.9116,,0.704081632653,0.122448979592,0.0,9500.0,2010,,37396.0
130,01291700,Empire Beauty School-Elizabethtown,Elizabethtown,1,1,1,3,5.0,,161.0,False,,,,38833.0,6690.0,6013.0,,,,0.5385,,0.5179,,0.6429,0.9607,,0.479674796748,0.268292682927,0.0,9500.0,2010,,38833.0
131,01291600,Empire Beauty School-Dixie,Louisville,1,1,1,3,5.0,,129.0,False,,,,40112.0,7266.0,5856.0,,,,0.4,,0.4359,,0.3636,0.9555,,0.427083333333,0.177083333333,0.0,9500.0,2010,,40112.0
132,01291500,Empire Beauty School-Florence,Florence,1,1,1,3,5.0,,164.0,False,,,,37575.0,6622.0,5962.0,,,,0.5286,,0.5,,0.7273,0.9878,,0.571428571429,0.175824175824,0.0,10745.0,2010,,37575.0
133,00512712,Brown Mackie College-Northern Kentucky,Fort Mitchell,7,2,2,3,5.0,,842.0,False,,17248.0,21443.0,,8996.0,2294.0,4684.0,0.1579,,0.2656,,0.2197,,,0.8996,,0.402508090615,0.293284789644,,9819.0,2010,17248.0,21443.0
134,00548803,Central Louisiana Technical College-Alexandria Campus,Alexandria,7,1,2,1,5.0,,1836.0,False,5664.0,,9833.0,,220.0,3736.0,4129.0,0.5575,,0.3803,,0.5411,,0.3672,0.0,,0.086226851852,0.037037037037,0.045428240741,,2010,5664.0,9833.0
135,00548809,Northeast Louisiana Technical College-Delta Ouachita Campus,West Monroe,7,1,2,1,5.0,,1088.0,False,6280.0,,10703.0,,665.0,4413.0,4471.0,0.5,,0.5536,,0.6399,,0.5,0.0,,0.086226851852,0.037037037037,0.045428240741,,2010,6280.0,10703.0
136,00548818,Acadiana Technical College-Lafayette Campus,Lafayette,7,1,2,1,5.0,,3065.0,False,5889.0,,10293.0,,624.0,5150.0,4256.0,0.8323,,0.4183,,0.6134,,0.4157,0.0,,0.086226851852,0.037037037037,0.045428240741,,2010,5889.0,10293.0
137,00548827,Northwest Louisiana Technical College,Minden,7,1,2,1,5.0,,1804.0,False,7284.0,,11531.0,,430.0,4138.0,4128.0,0.6449,,0.4661,,0.5506,,0.5286,0.0,,0.086226851852,0.037037037037,0.045428240741,,2010,7284.0,11531.0
138,00520300,Remington College-Lafayette Campus,Lafayette,2,1,2,3,5.0,,392.0,False,,,25058.0,,9416.0,2720.0,3237.0,0.5455,,0.4651,,0.6142,,,0.7242,,0.593433319822,0.246453182002,,9387.0,2010,,25058.0
139,00548837,Northshore Technical College-Sullivan Main Campus,Bogalusa,7,1,2,1,5.0,,1394.0,False,6441.0,,10617.0,,504.0,3880.0,4165.0,0.6018,,0.4675,,0.6859,,0.4815,0.0,,0.086226851852,0.037037037037,0.045428240741,,2010,6441.0,10617.0
140,00548843,South Central Louisiana Technical College-Young Memorial Campus,Morgan City,7,1,2,1,5.0,,1150.0,False,3976.0,,8669.0,,1115.0,4895.0,4301.0,0.7586,,0.3832,,0.7206,,0.4808,0.0,,0.086226851852,0.037037037037,0.045428240741,,2010,3976.0,8669.0
141,00929200,Kaplan University-Maine Campus,S Portland,1,2,2,3,1.0,,1344.0,False,,,29530.0,,7573.0,1998.0,4011.0,0.1389,,0.221,,0.4105,,0.3303,0.785,,0.305555555556,0.439814814815,,8266.0,2010,,29530.0
142,00203500,Bangor Theological Seminary,Bangor,1,1,4,2,1.0,,3.0,False,,,,,8920.0,12187.0,6694.0,1.0,0.3333,,,,,,0.25,,,0.0,0.0,,2010,,
143,00630501,Central Maine Medical Center College of Nursing and Health Professions,Lewiston,2,2,2,2,1.0,1.0,152.0,False,,12924.0,16310.0,,10757.0,10221.0,6377.0,0.8,,0.0,,0.6667,,,0.879,,0.618181818182,,0.0,18000.0,2010,12924.0,16310.0
144,00630502,Central Maine Medical Center College of Nursing & Health Professions,Lewiston,2,1,1,2,1.0,0.3014,42.0,False,,,,,4740.0,11884.0,4300.0,1.0,,1.0,,1.0,,,0.0,,0.618181818182,,0.0,18000.0,2010,,
145,02314800,Baltimore International College,Baltimore,1,2,4,2,2.0,,474.0,False,,33230.0,39164.0,,16657.0,5531.0,5127.0,0.3784,0.2979,,0.3077,,,,0.6143,,0.365079365079,0.43253968254,,9500.0,2010,33230.0,39164.0
146,00734100,International Beauty School,Cumberland,2,1,1,3,2.0,,104.0,False,,,,24025.0,4225.0,7916.0,,,,0.7719,,0.884,,,0.9804,,0.56,0.186666666667,,15609.0,2010,,24025.0
147,00146200,Washington Bible College-Capital Bible Seminary,Lanham,1,3,4,2,2.0,0.8667,269.0,False,,18655.0,24309.0,,10879.0,5338.0,3934.0,0.3654,0.1053,,0.7059,,0.4,,0.6832,,0.223880597015,0.373134328358,,17900.0,2010,18655.0,24309.0
148,01006500,Washington Theological Union,Washington,1,4,4,2,2.0,,,False,,,,,16824.0,15265.0,4977.0,1.0,,,,,,,,,,,,,2010,,
149,00211900,Atlantic Union College,South Lancaster,1,3,4,2,1.0,,449.0,False,,18666.0,24763.0,,11641.0,6977.0,4179.0,0.9,0.4302,,0.6087,,0.4444,,0.757,,0.296052631579,0.157894736842,,17000.0,2010,18666.0,24763.0
150,01292100,Empire Beauty School-Boston,Boston,2,1,1,3,1.0,,195.0,False,,,,23569.0,6981.0,5327.0,,,,0.5446,,0.6804,,0.6,0.9071,,0.505376344086,0.311827956989,0.0,6473.0,2010,,23569.0
151,03196300,Lincoln Technical Institute-Somerville,Somerville,2,1,1,3,1.0,,939.0,False,,,,29484.0,8723.0,3361.0,,,,0.4936,,0.6284,,0.7429,0.7529,,0.671140939597,0.204697986577,0.0,9500.0,2010,,29484.0
152,00748100,Gibbs College-Boston,Boston,1,2,2,3,1.0,,296.0,False,,12547.0,16442.0,,6681.0,1607.0,4820.0,0.0455,,0.3279,,0.6047,,0.5556,0.9603,,0.363095238095,0.318452380952,,9500.0,2010,12547.0,16442.0
153,02143000,Longy School of Music,Cambridge,1,1,4,2,1.0,0.4423,50.0,False,,24750.0,41378.0,,27022.0,18317.0,,,0.375,,0.75,,,,0.5319,,,,0.0,,2010,24750.0,41378.0
154,01151000,Everest Institute-Brighton,Brighton,2,1,1,3,1.0,,613.0,False,,,,22319.0,14983.0,7645.0,,,,0.5506,,0.4883,,,0.7171,,0.661122661123,0.22972972973,,9500.0,2010,,22319.0
155,00748800,Kaplan Career Institute-Charlestown,Charlestown,2,1,1,3,1.0,,677.0,False,,,,43154.0,8677.0,3010.0,,,,0.573,,0.638,,,0.6346,,0.690307328605,0.210401891253,,9500.0,2010,,43154.0
156,02068700,Fiser's College of Cosmetology,Adrian,1,1,1,3,3.0,,17.0,False,,,,12038.0,4474.0,850.0,,,,0.5882,,0.8333,,1.0,0.8276,,,0.0,0.0,8105.0,2010,,12038.0
157,00224700,Concordia University-Ann Arbor,Ann Arbor,1,3,4,2,3.0,0.6583,430.0,False,,18117.0,31371.0,,11722.0,6502.0,3659.0,0.1732,0.3821,,0.5859,,1.0,,0.8176,,0.355704697987,0.167785234899,0.06711409396,14375.0,2010,18117.0,31371.0
158,03005701,Detroit Business Institute-Southfield,Southfield,2,1,1,3,3.0,,109.0,False,,,,15087.0,4891.0,1621.0,,,,0.4146,,0.4167,,,0.1151,,0.283154121864,0.068100358423,0.0,3045.5,2010,,15087.0
159,00973200,Virginia Farrell Beauty School-St Clair Shores,Saint Clair Shores,1,1,1,3,3.0,,45.0,False,,,,16898.0,279.0,1301.0,,,,0.3023,,0.8571,,,0.0,,,0.0,0.0,,2010,,16898.0
160,01164600,Virginia Farrell Beauty School-Westland,Westland,1,1,1,3,3.0,,68.0,False,,,,21726.0,753.0,783.0,,,,0.3151,,0.8182,,0.8205,0.0,,,0.0,0.0,,2010,,21726.0
161,00973400,Virginia Farrell Beauty School-Ferndale,Ferndale,1,1,1,3,3.0,,101.0,False,,,,20088.0,474.0,1036.0,,,,0.2233,,0.6667,,0.6,0.0,,,,,,2010,,20088.0
162,00826700,Northwest Technical Institute,Eagan,1,2,2,3,4.0,,67.0,False,,27375.0,29123.0,,15169.0,7720.0,5913.0,0.7143,,0.8358,,0.7805,,,0.5747,,0.735849056604,,0.0,12000.0,2010,27375.0,29123.0
163,010490C1,Regency Beauty Institute-Waite Park,Waite Park,60,1,1,3,4.0,,102.0,False,,,,36333.0,11170.0,6253.0,,,,0.4898,,0.6667,,,0.7439,,0.710502283105,0.122374429224,0.0,8688.0,2010,,36333.0
164,00746200,College of Visual Arts,Saint Paul,1,3,3,2,4.0,,205.0,False,,18189.0,30864.0,,17440.0,5944.0,6150.0,1.0,0.3415,,0.6739,,,,0.9086,,,0.462962962963,,19720.5,2010,18189.0,30864.0
165,00987000,Empire Beauty School-Bloomington,Bloomington,3,1,1,3,4.0,,136.0,False,,,,36142.0,8897.0,8131.0,,,,0.8714,,0.6613,,0.1818,0.9192,,0.768786127168,0.075144508671,,9472.0,2010,,36142.0
166,02239200,Anthem College-Maryland Heights,Maryland Heights,4,2,2,3,4.0,,382.0,False,,,,53133.0,9237.0,3762.0,2803.0,0.7727,,0.5242,,0.6915,,,0.7672,,0.588709677419,0.213343108504,,9015.0,2010,,53133.0
167,01212000,Assemblies of God Theological Seminary,Springfield,1,4,4,2,4.0,,,False,,,,,9604.0,6218.0,,1.0,,,,,,,,,1.0,0.0,0.0,,2010,,
168,02090400,Boonslick Technical Education Center,Boonville,1,1,1,1,4.0,,26.0,False,,,,18978.0,11519.0,6718.0,,,,0.9167,,0.9565,,,0.7037,,,0.0,0.0,9500.0,2010,,18978.0
169,00245200,Central Bible College,Springfield,1,3,3,2,4.0,0.9951,723.0,False,,14167.0,18448.0,,12403.0,7581.0,4755.0,0.3457,0.6642,,0.6226,,0.3333,,0.7247,,0.381578947368,0.217105263158,0.072368421053,16213.5,2010,14167.0,18448.0
170,02073600,Kennett Career and Technology Center,Kennett,1,1,1,1,4.0,,24.0,False,,,,10710.0,2493.0,4855.0,,,,0.875,,0.625,,,0.8222,,,0.0,0.0,5500.0,2010,,10710.0
171,02068202,CoxHealth School of Radiologic Technology,Springfield,3,1,1,2,4.0,,19.0,False,,,,,1563.0,3261.0,,,,,,,,,0.4737,,0.459459459459,0.156756756757,,15250.0,2010,,
172,00666600,Lutheran School of Nursing,Saint Louis,1,1,1,3,4.0,1.0,143.0,False,,,,,6033.0,9619.0,,,,,,1.0,,0.1667,0.85,,0.511111111111,0.111111111111,0.0,12038.0,2010,,
173,02066900,Nichols Career Center,Jefferson City,1,1,1,1,4.0,0.3125,65.0,False,,,,24795.0,6819.0,8399.0,,,,0.9309999999999999,,0.88,,0.5,0.5347,,0.727272727273,,0.0,7500.0,2010,,24795.0
174,02205200,Sanford-Brown College-Fenton,Fenton,2,1,3,3,4.0,,1172.0,False,,15287.0,19336.0,,9183.0,1429.0,4108.0,0.3077,0.6099,,0.6667,,0.8,,0.9509,,0.429582210243,0.271226415094,0.004380053908,17297.0,2010,15287.0,19336.0
175,00441300,St John's Regional Health Center-School of Radiologic Technology,Springfield,1,1,1,2,4.0,,29.0,False,,,,,1909.0,17394.0,,,,,,,,,0.3438,,,0.0,0.0,,2010,,
176,00860600,Eldon Career Center,Eldon,1,1,1,1,4.0,,40.0,False,,,,19388.0,7594.0,12388.0,,,,0.8,,1.0,,1.0,0.4118,,,,0.0,9500.0,2010,,19388.0
177,00544500,Truman Medical Center School for Nurse Anesthesia,Kansas City,1,0,0,1,4.0,,,False,,,,,3629.0,4196.0,,,,,,,,,,,,,,,2010,,
178,03084600,The Art Institute of Las Vegas,Henderson,3,3,3,3,8.0,0.4472,1386.0,False,,25033.0,29705.0,,17198.0,3156.0,4550.0,0.38299999999999995,0.2912,,0.47,,0.0,,0.9075,,0.251925192519,0.383938393839,,14166.5,2010,25033.0,29705.0
179,00844103,Morrison University,Reno,3,3,4,3,8.0,,247.0,False,,,26165.0,,5753.0,3137.0,,,0.4667,,0.0,,,,0.7526,,0.62358974359,0.233846153846,,7436.0,2010,,26165.0
180,02097900,University of New Hampshire School of Law,Concord,1,4,4,2,1.0,,,False,,,,,27104.0,12526.0,10308.0,0.973,,,,,,,,,1.0,0.0,0.0,3400.0,2010,,
181,00849300,Continental Academie of Hair Design-Manchester,Manchester,1,1,1,3,1.0,,21.0,False,,,,18970.0,4824.0,2844.0,,,,0.6923,,0.9091,,,0.5455,,,,0.0,,2010,,18970.0
182,00702500,Lebanon College,Lebanon,1,2,2,2,1.0,,119.0,False,,10497.0,15977.0,,6789.0,4958.0,1514.0,0.0769,,0.7333,,0.9412,,0.8889,0.1392,,,,0.0,8000.0,2010,10497.0,15977.0
183,00473300,Chester College of New England,Chester,1,3,3,2,1.0,,165.0,False,,19923.0,27671.0,,14336.0,4657.0,4103.0,0.3056,0.7869,,0.6098,,0.75,,0.8687,,0.385542168675,0.132530120482,,18719.0,2010,19923.0,27671.0
184,01234600,Dover Business College,Clifton,1,1,1,3,2.0,,1278.0,False,,26884.0,30162.0,,9740.0,4088.0,,,,0.6941,,0.615,,,0.8253,,0.640271493213,0.20814479638,,8523.0,2010,26884.0,30162.0
185,02252700,Concorde School of Hair Design-Ocean Township,Ocean,2,1,1,3,2.0,,124.0,False,,,,29813.0,6145.0,6264.0,,,,0.6966,,0.8727,,0.8333,0.8848,,0.384236453202,0.349753694581,,7667.0,2010,,29813.0
186,02291000,Lincoln Technical Institute-South Plainfield,South Plainfield,1,1,1,3,2.0,,316.0,False,,,,27000.0,11433.0,4178.0,,,,0.619,,0.7821,,,0.7348,,0.776785714286,,0.0,13033.0,2010,,27000.0
187,02261800,European Academy of Cosmetology-Union,Union,1,1,1,3,2.0,,118.0,False,,,,30793.0,7968.0,6646.0,,,,0.6286,,0.7059,,0.7647,0.9315,,0.484536082474,0.257731958763,0.0,7667.0,2010,,30793.0
188,02344200,Empire Beauty School-Cherry Hill,Cherry Hill,2,1,1,3,2.0,,173.0,False,,,,31133.0,8298.0,5926.0,,,,0.5926,,0.4462,,0.5714,0.9725,,0.516666666667,0.283333333333,0.0,7667.0,2010,,31133.0
189,00750600,Lincoln Technical Institute-Union,Union,3,1,1,3,2.0,,1663.0,False,,,,44458.0,10716.0,3003.0,,,,0.5265,,0.6495,,,0.6579,,0.58968401487,0.290892193309,0.0,11938.0,2010,,44458.0
190,006421A1,Muhlenberg Harold B & Dorothy A Snyder Schools-School of Imaging,Plainfield,2,1,1,2,2.0,0.8772,125.0,False,,32591.0,32591.0,,16994.0,13871.0,,,,0.4,,1.0,,1.0,0.6031,,0.547770700637,0.127388535032,0.0,16750.0,2010,32591.0,32591.0
191,01170800,Natural Motion Institute of Hair Design,Jersey City,1,1,1,3,2.0,,74.0,False,,,,30574.0,7434.0,6234.0,,,,0.7083,,0.6,,,0.9872,,0.34328358209,0.358208955224,0.0,9500.0,2010,,30574.0
192,01039400,University of Medicine and Dentistry of New Jersey,Newark,1,3,4,1,2.0,,1007.0,False,,,,,17011.0,36592.0,9540.0,0.371,,,,,,,0.4818,,0.797101449275,0.063768115942,,15000.0,2010,,
193,02187300,Darkei Noam Rabbinical College,Brooklyn,1,3,4,2,2.0,,9.0,False,,,,,4474.0,6340.0,2826.0,0.3333,0.2,,,,,,0.0,,,,,,2010,,
194,02265200,Global Business Institute,Far Rockaway,2,1,1,2,2.0,,165.0,False,,16758.0,24021.0,,0.0,1126.0,,,,0.2466,,0.2976,,,0.0,,0.0,0.0,,,2010,16758.0,24021.0
195,02265204,Global Business Institute,New York,2,1,1,2,2.0,,488.0,False,,14242.0,21742.0,,0.0,629.0,,,,0.2121,,0.2386,,,0.0,,0.0,0.0,,,2010,14242.0,21742.0
196,02256700,Kol Yaakov Torah Center,Monsey,1,3,3,2,2.0,1.0,23.0,False,,,,,3803.0,8868.0,3261.0,1.0,0.5,,,,,,0.0,,0.0,0.0,0.0,,2010,,
197,02118700,Long Island College Hospital of Brooklyn School of Nursing,Brooklyn,2,2,2,2,2.0,,258.0,False,,19555.0,19555.0,,11543.0,6634.0,6825.0,0.3,,1.0,,1.0,,,0.6482,,0.79746835443,,,16000.0,2010,19555.0,19555.0
198,02118702,Long Island College Hospital School of Radiologic Sciences,Brooklyn,2,1,1,2,2.0,,25.0,False,,0.0,,,195.0,6774.0,,,,,,,,,0.6667,,0.79746835443,,,16000.0,2010,0.0,
199,02506200,Merce Cunningham Studio,New York,1,1,1,2,2.0,1.0,32.0,False,,25230.0,29550.0,,4922.0,9805.0,,,,1.0,,0.6,,1.0,0.0,,0.0,0.0,0.0,,2010,25230.0,29550.0
200,02217800,Dorothea Hopfer School of Nursing-Mt Vernon Hospital,Mount Vernon,1,2,2,2,2.0,0.0,117.0,False,,11573.0,16080.0,,11896.0,12916.0,8348.0,0.4118,,,,,,1.0,0.3623,,0.693548387097,,0.0,14740.0,2010,11573.0,16080.0
201,02325600,New York Institute of English and Business,New York,1,1,1,2,2.0,,572.0,False,,19639.0,24274.0,,1527.0,1515.0,,,,0.7054,,0.6102,,0.875,0.0,,,,0.0,,2010,19639.0,24274.0
202,00900300,Olean Business Institute,Olean,1,2,2,3,2.0,,97.0,False,,6260.0,14966.0,,5306.0,4160.0,3382.0,0.4444,,0.6,,0.8205,,,0.4938,,,0.421052631579,0.0,8000.0,2010,6260.0,14966.0
203,01207200,Phillips Hairstyling Institute,Syracuse,1,1,1,3,2.0,,102.0,False,,,,18665.0,2779.0,3697.0,,,,0.619,,0.8235,,0.7692,0.5048,,0.595744680851,0.148936170213,0.0,6128.0,2010,,18665.0
204,00279600,Polytechnic Institute of New York University,Brooklyn,1,3,4,2,2.0,0.6413,1616.0,False,,15152.0,41929.0,,19646.0,14580.0,9161.0,0.4481,0.5549,,0.8552,,,,0.5941,,0.442424242424,0.163636363636,0.075757575758,16050.0,2010,15152.0,41929.0
205,00861700,Rabbinical Seminary M'kor Chaim,Brooklyn,1,3,3,2,2.0,1.0,50.0,False,,4787.0,11900.0,,10645.0,9987.0,2967.0,0.5,0.0,,0.7895,,,,0.0,,0.0,0.0,0.0,,2010,4787.0,11900.0
206,00481100,Everest Institute-Rochester,Rochester,2,2,2,3,2.0,,1327.0,False,,,21334.0,,13555.0,3825.0,4142.0,0.1,,0.271,,0.4143,,0.43799999999999994,0.8433,,0.341935483871,0.427240143369,0.010035842294,9500.0,2010,,21334.0
207,01083700,Simmons Institute of Funeral Service Inc,Syracuse,1,2,2,3,2.0,,32.0,False,,15977.0,17664.0,,11638.0,2634.0,,,,0.2857,,0.0,,1.0,0.5217,,,,0.0,10625.0,2010,15977.0,17664.0
208,00506600,Faxton-St Luke's Healthcare School of Radiologic Technology,Utica,1,1,1,2,2.0,,28.0,False,,0.0,,,1375.0,2378.0,,,,,,,,,0.5667,,,0.0,0.0,,2010,0.0,
209,00646101,Saint Elizabeth College of Nursing,Utica,2,2,2,2,2.0,0.6579,237.0,False,,17992.0,21730.0,,3849.0,6826.0,6521.0,0.8421,,0.3529,,0.7368,,,0.795,,0.613636363636,,0.0,19150.0,2010,17992.0,21730.0
210,00646102,Saint Elizabeth Medical Center School of Radiography,Utica,2,1,1,2,2.0,,21.0,False,,,,,2595.0,4603.0,,,,1.0,,,,,0.7368,,0.613636363636,,0.0,19150.0,2010,,
211,00506400,St James Mercy Hospital School of Radiologic Science,Hornell,1,1,1,2,2.0,,26.0,False,,0.0,,,4431.0,5676.0,,,,0.5,,,,,0.7241,,,0.0,0.0,,2010,0.0,
212,01093000,Suburban Technical School,Hempstead,2,1,1,3,2.0,,553.0,False,,,,21296.0,5160.0,2536.0,,,,0.597,,0.7203,,0.5676,0.7044,,0.594339622642,0.240566037736,0.0,7067.5,2010,,21296.0
213,02110500,The Art Institute of Charlotte,Charlotte,3,2,3,3,5.0,0.3636,1118.0,False,,26497.0,30928.0,,17342.0,3756.0,4343.0,0.5897,0.4383,,0.4528,,0.3333,,0.8932,,0.349120433018,0.300405953992,0.016238159675,9657.0,2010,26497.0,30928.0
214,02238700,Hairstyling Institute of Charlotte Inc,Charlotte,1,1,1,3,5.0,,114.0,False,,,,24038.0,3266.0,206.0,,,,0.9643,,0.8571,,,0.8971,,,0.0,0.0,5500.0,2010,,24038.0
215,02227900,Mitchells Hairstyling Academy-Greenville,Greenville,1,1,1,3,5.0,1.0,8.0,False,,,,12925.0,12493.0,13514.0,,,,1.0,,0.875,,,0.2143,,,0.0,0.0,,2010,,12925.0
216,00296700,St Andrews Presbyterian College,Laurinburg,1,3,3,2,5.0,,422.0,False,,22407.0,35282.0,,9692.0,8799.0,4365.0,0.9375,0.4697,,0.47100000000000003,,,,0.4767,,0.398876404494,0.101123595506,,10062.5,2010,22407.0,35282.0
217,00902500,Empire Beauty School-Matthews,Matthews,3,1,1,3,5.0,,134.0,False,,,,39183.0,9232.0,6216.0,,,,0.5278,,0.76,,0.6667,0.9783,,0.472727272727,0.268181818182,,10050.0,2010,,39183.0
218,00935400,Medcenter One College of Nursing,Bismarck,1,3,3,2,4.0,,91.0,False,,,,,1796.0,10279.0,5966.0,0.8333,,,,,,,0.8427,,,0.0,0.0,13000.0,2010,,
219,02152100,Academy of Court Reporting and Technology-Cleveland,Cleveland,5,2,2,3,3.0,,399.0,False,,13913.0,18502.0,,14477.0,2114.0,3368.0,0.0217,,0.3571,,0.4545,,0.3077,0.836,,0.167315175097,0.377431906615,0.011673151751,13870.0,2010,13913.0,18502.0
220,02303600,Fortis College-Ravenna,Ravenna,1,1,2,3,3.0,,483.0,False,,13394.0,20394.0,,12803.0,4739.0,4353.0,0.3387,,0.6346,,0.5875,,0.6,0.8012,,0.5,0.221590909091,,13679.0,2010,13394.0,20394.0
221,03416400,Valley Beauty School,Zanesville,1,1,1,3,3.0,,50.0,False,,,,19353.0,4298.0,1445.0,,,,0.6364,,1.0,,,0.2059,,0.478260869565,,0.0,,2010,,19353.0
222,01267400,Carousel of Miami Valley Beauty College,Huber Heights,1,1,1,3,3.0,,56.0,False,,,,23098.0,2205.0,4813.0,,,,0.5556,,0.65,,0.5,0.3182,,,,,,2010,,23098.0
223,01100500,Kaplan College-Columbus,Columbus,1,1,2,3,3.0,,588.0,False,,,,28903.0,10195.0,2451.0,3414.0,0.0682,,0.4902,,0.4709,,,0.7112,,0.5329218107,0.263374485597,0.0,9270.5,2010,,28903.0
224,00917200,Springfield Regional School of Nursing,Springfield,1,1,1,2,3.0,,90.0,False,,0.0,,,4020.0,10027.0,,,,0.4444,,,,,0.7107,,0.627450980392,,0.0,11000.0,2010,0.0,
225,00304300,Chancellor University,Cleveland,1,3,4,3,3.0,0.6489,539.0,False,,13814.0,18704.0,,7927.0,11831.0,5444.0,0.0706,0.1127,,0.2857,,0.3,,0.7386,,0.062200956938,0.373205741627,0.057416267943,15225.0,2010,13814.0,18704.0
226,02269400,Eastern Hills Academy of Hair Design,Cincinnati,1,1,1,3,3.0,,114.0,False,,,,29207.0,2319.0,1469.0,,,,0.75,,0.9333,,1.0,0.6838,,,,,7921.0,2010,,29207.0
227,00405500,Hebrew Union College-Jewish Institute of Religion-Los Angeles,Los Angeles,1,4,4,2,8.0,,,False,,,,,5939.0,65668.0,8285.0,0.8824,,,,,,,,,,,,,2010,,
